set;number;no_foil;foil
mgb;1;false;false
mgb;2;false;false
mgb;3;false;false
mgb;4;false;false
mgb;5;false;false
mgb;6;false;false
mgb;7;false;false
mgb;8;false;false
mgb;9;false;false
mgb;10;false;false
